sequence_name,frame_number,label,HeightWidthRatio,MajorMinorRatio,BoundingBoxOccupancy,MaxStdXZ,HHmaxRatio,H,D,P40,image_sample
adl-06,110,-1,2.4532,3.1125,0.54687,132.0282,0.79651,1465.5839,740.3503,0.25111,./data/adl_imgs/adl-06-cam0-d-110.png
adl-06,111,-1,2.3154,3.038,0.50312,134.6136,0.80168,1475.0998,743.7548,0.24827,./data/adl_imgs/adl-06-cam0-d-111.png
adl-06,112,-1,2.2581,3.0007,0.48457,136.8576,0.80709,1485.0408,743.2408,0.24772,./data/adl_imgs/adl-06-cam0-d-112.png
adl-06,113,-1,2.2308,2.9901,0.47683,135.7263,0.80385,1479.0774,741.5205,0.24898,./data/adl_imgs/adl-06-cam0-d-113.png
adl-06,114,-1,2.2278,3.0376,0.46855,133.2896,0.81318,1496.2559,745.3286,0.24759,./data/adl_imgs/adl-06-cam0-d-114.png
adl-06,115,-1,2.2308,3.0428,0.47861,131.4447,0.80336,1478.1742,741.3902,0.24693,./data/adl_imgs/adl-06-cam0-d-115.png
adl-06,116,-1,2.1296,3.073,0.46144,130.4731,0.78856,1450.9471,738.6943,0.24959,./data/adl_imgs/adl-06-cam0-d-116.png
adl-06,117,-1,2.3311,3.1946,0.48277,126.0022,0.82006,1508.9156,746.3475,0.24451,./data/adl_imgs/adl-06-cam0-d-117.png
adl-06,118,-1,2.4247,3.3351,0.48853,121.7852,0.81797,1505.0631,749.1284,0.24714,./data/adl_imgs/adl-06-cam0-d-118.png
adl-06,119,-1,2.5809,3.4877,0.51904,117.3777,0.81149,1493.146,748.5226,0.251,./data/adl_imgs/adl-06-cam0-d-119.png
adl-06,120,-1,2.7077,3.748,0.52821,112.4075,0.81399,1497.7473,750.7071,0.26532,./data/adl_imgs/adl-06-cam0-d-120.png
adl-06,121,-1,2.8512,4.0856,0.55338,105.4444,0.79895,1470.0616,751.0671,0.27739,./data/adl_imgs/adl-06-cam0-d-121.png
adl-06,122,-1,3.0261,4.3685,0.56657,99.0215,0.80616,1483.3301,753.5057,0.27472,./data/adl_imgs/adl-06-cam0-d-122.png
adl-06,123,-1,3.271,4.5215,0.61033,93.7999,0.79988,1471.7804,758.9034,0.2548,./data/adl_imgs/adl-06-cam0-d-123.png
adl-06,124,-1,3.6289,4.6393,0.65262,88.4122,0.79538,1463.5076,773.5041,0.22439,./data/adl_imgs/adl-06-cam0-d-124.png
adl-06,125,-1,3.8478,4.6926,0.67189,84.266,0.80225,1476.1481,789.8281,0.19674,./data/adl_imgs/adl-06-cam0-d-125.png
adl-06,126,-1,3.3097,4.6016,0.56968,93.4979,0.90149,1658.7506,797.4173,0.21607,./data/adl_imgs/adl-06-cam0-d-126.png
adl-06,127,-1,3.3905,4.5251,0.66493,89.9768,0.80344,1478.3321,729.7309,0.262,./data/adl_imgs/adl-06-cam0-d-127.png
adl-06,128,-1,2.8333,4.0862,0.56198,99.7356,0.8102,1490.7717,718.7748,0.26939,./data/adl_imgs/adl-06-cam0-d-128.png
adl-06,129,-1,2.5324,3.6419,0.51611,112.4252,0.80213,1475.9209,717.5107,0.26893,./data/adl_imgs/adl-06-cam0-d-129.png
adl-06,130,-1,2.3026,3.3243,0.47758,125.2263,0.80571,1482.5034,720.1026,0.26914,./data/adl_imgs/adl-06-cam0-d-130.png
adl-06,131,-1,2.2195,3.1437,0.44256,137.9289,0.89838,1653.0207,745.8783,0.2636,./data/adl_imgs/adl-06-cam0-d-131.png
adl-06,132,-1,2.2349,3.0138,0.42406,143.66,0.9155,1684.5113,755.5806,0.25532,./data/adl_imgs/adl-06-cam0-d-132.png
adl-06,133,-1,2.2073,2.9688,0.4383,142.6605,0.88474,1627.9236,755.2723,0.25072,./data/adl_imgs/adl-06-cam0-d-133.png
adl-06,134,-1,2.2785,3.0191,0.46006,137.9269,0.88953,1636.7298,762.6201,0.24262,./data/adl_imgs/adl-06-cam0-d-134.png
adl-06,135,-1,2.2949,3.0747,0.46797,133.385,0.88067,1620.4357,769.1688,0.23734,./data/adl_imgs/adl-06-cam0-d-135.png
adl-06,136,-1,2.3247,3.0929,0.48088,130.8019,0.88534,1629.0264,772.4859,0.23197,./data/adl_imgs/adl-06-cam0-d-136.png
adl-06,137,-1,2.4532,3.0574,0.55326,125.3031,0.8045,1480.2733,764.2772,0.2309,./data/adl_imgs/adl-06-cam0-d-137.png
adl-06,138,-1,2.5564,3.0853,0.58678,123.5875,0.81118,1492.5659,774.2538,0.22733,./data/adl_imgs/adl-06-cam0-d-138.png
adl-06,139,-1,2.5923,3.1606,0.6087,119.5117,0.80495,1481.0991,779.7967,0.22477,./data/adl_imgs/adl-06-cam0-d-139.png
adl-06,140,-1,2.6047,3.216,0.61573,116.205,0.82324,1514.7529,787.0714,0.22077,./data/adl_imgs/adl-06-cam0-d-140.png
adl-06,141,-1,2.7983,3.332,0.65771,110.2187,0.80681,1484.5217,791.656,0.21851,./data/adl_imgs/adl-06-cam0-d-141.png
adl-06,142,-1,2.8621,3.4333,0.66623,106.2727,0.81177,1493.6525,802.3513,0.21381,./data/adl_imgs/adl-06-cam0-d-142.png
adl-06,143,-1,2.7899,3.4943,0.64858,103.5137,0.81394,1497.648,803.7305,0.21226,./data/adl_imgs/adl-06-cam0-d-143.png
adl-06,144,-1,2.8291,3.5043,0.63788,101.8785,0.81956,1507.989,819.6846,0.19463,./data/adl_imgs/adl-06-cam0-d-144.png
adl-06,145,-1,2.7521,3.458,0.59273,101.3153,0.82675,1521.2138,834.6612,0.17841,./data/adl_imgs/adl-06-cam0-d-145.png
adl-06,146,-1,2.7731,3.3707,0.60043,103.038,0.81995,1508.7038,843.8497,0.16867,./data/adl_imgs/adl-06-cam0-d-146.png
adl-06,147,-1,2.6911,3.2366,0.56891,104.8609,0.83014,1527.4564,850.1483,0.1572,./data/adl_imgs/adl-06-cam0-d-147.png
adl-06,148,-1,2.8051,3.2956,0.5805,104.0638,0.83684,1539.7849,851.5086,0.15635,./data/adl_imgs/adl-06-cam0-d-148.png
adl-06,149,-1,2.6612,3.2797,0.57143,103.9807,0.81621,1501.8239,852.6321,0.15155,./data/adl_imgs/adl-06-cam0-d-149.png
adl-06,150,-1,2.6807,3.2228,0.57319,104.4826,0.81283,1495.6016,845.2171,0.14895,./data/adl_imgs/adl-06-cam0-d-150.png
adl-06,151,-1,2.7759,3.2771,0.58072,104.0335,0.81676,1502.8343,843.2578,0.15453,./data/adl_imgs/adl-06-cam0-d-151.png
adl-06,152,-1,2.6983,3.2193,0.57946,104.2522,0.80072,1473.331,833.294,0.15666,./data/adl_imgs/adl-06-cam0-d-152.png
adl-06,153,-1,2.7304,3.3127,0.57809,102.4419,0.80682,1484.5469,825.207,0.1681,./data/adl_imgs/adl-06-cam0-d-153.png
adl-06,154,-1,2.6667,3.3232,0.56109,104.4482,0.79947,1471.0332,817.6061,0.17425,./data/adl_imgs/adl-06-cam0-d-154.png
adl-06,155,-1,2.7232,3.3543,0.58006,100.4657,0.78332,1441.3163,812.2181,0.17224,./data/adl_imgs/adl-06-cam0-d-155.png
adl-06,156,-1,2.7297,3.4158,0.57429,104.1742,0.78528,1444.9149,798.0762,0.1825,./data/adl_imgs/adl-06-cam0-d-156.png
adl-06,157,-1,2.7273,3.4289,0.56788,107.5373,0.78336,1441.3845,782.2544,0.19456,./data/adl_imgs/adl-06-cam0-d-157.png
adl-06,158,-1,2.6636,3.2619,0.58204,106.5528,0.771,1418.6431,770.8388,0.19617,./data/adl_imgs/adl-06-cam0-d-158.png
adl-06,159,-1,2.5929,3.2408,0.56537,106.1067,0.79006,1453.7091,761.3497,0.20177,./data/adl_imgs/adl-06-cam0-d-159.png
adl-06,160,-1,2.4737,3.1628,0.55453,102.8483,0.75984,1398.0994,740.4749,0.21181,./data/adl_imgs/adl-06-cam0-d-160.png
adl-06,161,-1,2.6168,3.1294,0.57647,102.5626,0.75899,1396.5405,740.228,0.20862,./data/adl_imgs/adl-06-cam0-d-161.png
adl-06,162,-1,2.5794,3.0666,0.56908,105.0427,0.75765,1394.0801,735.2155,0.21112,./data/adl_imgs/adl-06-cam0-d-162.png
adl-06,163,-1,2.2991,2.9095,0.52273,108.707,0.73958,1360.8227,728.1799,0.20654,./data/adl_imgs/adl-06-cam0-d-163.png
adl-06,164,-1,2.3964,2.9253,0.54403,107.7506,0.735,1352.4049,719.7716,0.21098,./data/adl_imgs/adl-06-cam0-d-164.png
adl-06,165,-1,2.3214,2.8202,0.53815,110.4761,0.72943,1342.144,713.4096,0.21109,./data/adl_imgs/adl-06-cam0-d-165.png
adl-06,166,-1,2.3832,2.8129,0.56548,111.5717,0.71778,1320.7209,707.4164,0.21207,./data/adl_imgs/adl-06-cam0-d-166.png
adl-06,167,-1,2.3119,2.7286,0.51798,112.253,0.707,1300.8752,692.3267,0.21563,./data/adl_imgs/adl-06-cam0-d-167.png
adl-06,168,-1,2.2661,2.8125,0.51551,112.3565,0.69793,1284.1893,689.4198,0.22285,./data/adl_imgs/adl-06-cam0-d-168.png
adl-06,169,-1,2.2,2.7872,0.49827,112.8839,0.68406,1258.6724,668.6599,0.22414,./data/adl_imgs/adl-06-cam0-d-169.png
adl-06,170,-1,2.0789,2.7086,0.50063,117.7746,0.66933,1231.568,675.0809,0.22268,./data/adl_imgs/adl-06-cam0-d-170.png
adl-06,171,-1,2.0,2.5702,0.476,118.4213,0.64526,1187.279,645.3558,0.23841,./data/adl_imgs/adl-06-cam0-d-171.png
adl-06,172,-1,1.9237,2.5846,0.49537,122.3214,0.64304,1183.1853,658.0771,0.23664,./data/adl_imgs/adl-06-cam0-d-172.png
adl-06,173,-1,1.8729,2.552,0.48807,122.1762,0.62754,1154.6673,640.6759,0.24544,./data/adl_imgs/adl-06-cam0-d-173.png
adl-06,174,-1,1.822,2.492,0.50414,126.6777,0.60211,1107.886,640.6173,0.24496,./data/adl_imgs/adl-06-cam0-d-174.png
adl-06,175,-1,1.75,2.368,0.4898,129.2458,0.59532,1095.3891,627.3345,0.25124,./data/adl_imgs/adl-06-cam0-d-175.png
adl-06,176,-1,1.7177,2.3348,0.48069,130.304,0.59393,1092.8393,637.8973,0.24401,./data/adl_imgs/adl-06-cam0-d-176.png
adl-06,177,-1,1.664,2.3157,0.48035,129.2542,0.57612,1060.0622,623.5553,0.25166,./data/adl_imgs/adl-06-cam0-d-177.png
adl-06,178,-1,1.627,2.2239,0.47398,131.2752,0.56952,1047.9154,615.4188,0.25606,./data/adl_imgs/adl-06-cam0-d-178.png
adl-06,179,-1,1.632,2.2034,0.4811,133.9052,0.56854,1046.1085,613.2642,0.25668,./data/adl_imgs/adl-06-cam0-d-179.png
adl-06,180,-1,1.6063,2.0851,0.49463,143.4346,0.56885,1046.6899,614.7968,0.24487,./data/adl_imgs/adl-06-cam0-d-180.png
adl-06,181,-1,1.5581,2.097,0.47742,141.983,0.56164,1033.42,612.6527,0.2484,./data/adl_imgs/adl-06-cam0-d-181.png
adl-06,182,-1,1.5462,2.0904,0.48312,144.3526,0.55826,1027.2035,615.9707,0.24921,./data/adl_imgs/adl-06-cam0-d-182.png
adl-06,183,-1,1.4812,1.9672,0.46853,146.5247,0.54737,1007.1602,601.4746,0.25236,./data/adl_imgs/adl-06-cam0-d-183.png
adl-06,184,-1,1.5267,1.9364,0.46863,150.5725,0.55873,1028.0662,608.8557,0.24654,./data/adl_imgs/adl-06-cam0-d-184.png
adl-06,185,-1,1.4701,1.9686,0.46897,148.7769,0.54761,1007.606,606.7934,0.24887,./data/adl_imgs/adl-06-cam0-d-185.png
adl-06,186,-1,1.4627,1.9416,0.4727,150.6285,0.54974,1011.5302,608.3536,0.24865,./data/adl_imgs/adl-06-cam0-d-186.png
adl-06,187,-1,1.5076,1.9001,0.47221,152.1176,0.55398,1019.3292,606.0955,0.24823,./data/adl_imgs/adl-06-cam0-d-187.png
adl-06,188,-1,1.5076,1.9223,0.48264,153.4921,0.55571,1022.4991,606.1581,0.25154,./data/adl_imgs/adl-06-cam0-d-188.png
adl-06,189,-1,1.4853,1.8478,0.46043,158.1819,0.56602,1041.4778,612.9498,0.23781,./data/adl_imgs/adl-06-cam0-d-189.png
adl-06,190,-1,1.4853,1.8624,0.48056,160.6385,0.56037,1031.0897,619.791,0.23792,./data/adl_imgs/adl-06-cam0-d-190.png
adl-06,191,-1,1.4565,1.8291,0.46806,164.0155,0.56164,1033.42,619.701,0.24031,./data/adl_imgs/adl-06-cam0-d-191.png
adl-06,192,-1,1.4565,1.8539,0.47945,161.1299,0.55425,1019.8138,625.711,0.23761,./data/adl_imgs/adl-06-cam0-d-192.png
adl-06,193,-1,1.4214,1.8396,0.47283,163.9792,0.55357,1018.5754,625.007,0.23928,./data/adl_imgs/adl-06-cam0-d-193.png
adl-06,194,-1,1.4366,1.8613,0.45913,164.6732,0.57143,1051.4356,630.2927,0.23827,./data/adl_imgs/adl-06-cam0-d-194.png
adl-06,195,-1,1.0625,1.1456,0.49528,179.1547,0.57887,1065.1197,744.7866,0.070565,./data/adl_imgs/adl-06-cam0-d-195.png
adl-06,196,-1,1.4384,1.9017,0.43969,168.4255,0.59204,1089.353,652.1839,0.22958,./data/adl_imgs/adl-06-cam0-d-196.png
adl-06,197,-1,1.4792,1.9149,0.43805,171.0759,0.60417,1111.6759,660.7512,0.22775,./data/adl_imgs/adl-06-cam0-d-197.png
adl-06,198,-1,1.473,2.0482,0.42537,162.8875,0.61579,1133.054,675.919,0.22034,./data/adl_imgs/adl-06-cam0-d-198.png
adl-06,199,-1,1.517,2.0907,0.42729,165.0104,0.62518,1150.3367,683.5217,0.22217,./data/adl_imgs/adl-06-cam0-d-199.png
adl-06,200,-1,1.4934,2.1277,0.40375,165.8498,0.63939,1176.4744,696.2082,0.22123,./data/adl_imgs/adl-06-cam0-d-200.png
adl-06,201,-1,1.5294,2.2069,0.40668,167.4144,0.66137,1216.9235,701.0589,0.22363,./data/adl_imgs/adl-06-cam0-d-201.png
adl-06,202,-1,1.5867,2.3006,0.41605,170.7101,0.6651,1223.7756,714.9951,0.21268,./data/adl_imgs/adl-06-cam0-d-202.png
adl-06,203,-1,1.5921,2.312,0.42064,169.7455,0.67873,1248.8575,723.3153,0.20545,./data/adl_imgs/adl-06-cam0-d-203.png
adl-06,204,-1,1.7292,2.6496,0.40233,150.1465,0.70143,1290.6227,743.0845,0.21489,./data/adl_imgs/adl-06-cam0-d-204.png
adl-06,205,-1,1.6933,2.5851,0.39171,159.3424,0.71201,1310.1016,760.8646,0.20953,./data/adl_imgs/adl-06-cam0-d-205.png
adl-06,206,-1,1.7568,2.7212,0.39181,156.0585,0.7258,1335.4808,768.9867,0.21171,./data/adl_imgs/adl-06-cam0-d-206.png
adl-06,207,-1,1.7667,2.8455,0.38063,155.8142,0.73345,1349.5552,780.3562,0.21256,./data/adl_imgs/adl-06-cam0-d-207.png
adl-06,208,-1,1.8,2.7689,0.39205,163.6427,0.75084,1381.5518,787.9279,0.20601,./data/adl_imgs/adl-06-cam0-d-208.png
adl-06,209,-1,1.9236,3.077,0.38676,151.6176,0.7672,1411.6397,805.0086,0.21048,./data/adl_imgs/adl-06-cam0-d-209.png
adl-06,210,-1,1.9379,3.2199,0.38172,148.3904,0.77191,1420.3061,815.6566,0.21186,./data/adl_imgs/adl-06-cam0-d-210.png
adl-06,211,-1,2.0139,3.3622,0.37332,148.9186,0.81537,1500.2815,827.3008,0.21636,./data/adl_imgs/adl-06-cam0-d-211.png
adl-06,212,-1,2.0857,3.4888,0.37637,145.5691,0.82629,1520.3776,832.9471,0.2163,./data/adl_imgs/adl-06-cam0-d-212.png
adl-06,213,-1,2.1812,3.6233,0.37915,141.7361,0.84642,1557.4123,846.5311,0.21385,./data/adl_imgs/adl-06-cam0-d-213.png
adl-06,214,-1,2.3308,3.7789,0.38081,137.9586,0.85961,1581.6868,858.1329,0.2119,./data/adl_imgs/adl-06-cam0-d-214.png
adl-06,215,-1,2.3864,3.8745,0.38634,130.903,0.88708,1632.2356,848.7523,0.21265,./data/adl_imgs/adl-06-cam0-d-215.png
adl-06,216,-1,2.4656,3.9535,0.38837,129.5956,0.88628,1630.7634,864.402,0.20185,./data/adl_imgs/adl-06-cam0-d-216.png
adl-06,217,-1,2.5873,4.0609,0.40442,122.5775,0.90795,1670.6227,863.7491,0.1948,./data/adl_imgs/adl-06-cam0-d-217.png
adl-06,218,-1,3.4382,4.5808,0.57263,94.2684,0.84068,1546.8519,810.2733,0.20904,./data/adl_imgs/adl-06-cam0-d-218.png
adl-06,219,-1,2.5932,4.071,0.45087,105.2787,0.8329,1532.5421,818.9196,0.19717,./data/adl_imgs/adl-06-cam0-d-219.png
adl-06,220,-1,2.6271,4.019,0.46714,107.3094,0.83926,1544.246,814.4845,0.19727,./data/adl_imgs/adl-06-cam0-d-220.png
adl-06,221,-1,2.9748,4.0764,0.45428,118.9667,0.96143,1769.0271,871.836,0.18608,./data/adl_imgs/adl-06-cam0-d-221.png
adl-06,222,-1,2.6356,3.9494,0.50823,112.5622,0.8405,1546.5259,812.2149,0.20353,./data/adl_imgs/adl-06-cam0-d-222.png
adl-06,223,-1,2.6356,3.8242,0.52567,117.4876,0.83182,1530.5565,803.8815,0.2088,./data/adl_imgs/adl-06-cam0-d-223.png
adl-06,224,-1,2.9496,3.8756,0.50861,123.2425,0.93153,1714.0065,851.076,0.19817,./data/adl_imgs/adl-06-cam0-d-224.png
adl-06,225,-1,2.5164,3.5827,0.54995,128.8149,0.82456,1517.1863,799.8196,0.21342,./data/adl_imgs/adl-06-cam0-d-225.png
adl-06,226,-1,2.5246,3.4971,0.5602,132.2384,0.8234,1515.052,802.7609,0.20855,./data/adl_imgs/adl-06-cam0-d-226.png
adl-06,227,-1,2.456,3.4326,0.55867,132.8443,0.8192,1507.3331,804.201,0.20659,./data/adl_imgs/adl-06-cam0-d-227.png
adl-06,228,-1,2.3692,3.521,0.54303,134.1609,0.82169,1511.9066,805.7103,0.21175,./data/adl_imgs/adl-06-cam0-d-228.png
adl-06,229,-1,2.3953,3.4346,0.55505,134.2205,0.81655,1502.4493,807.5578,0.21021,./data/adl_imgs/adl-06-cam0-d-229.png
adl-06,230,-1,2.5255,3.5025,0.48869,132.5461,0.9098,1674.0283,831.3179,0.20242,./data/adl_imgs/adl-06-cam0-d-230.png
adl-07,001,-1,3.9362,4.646,0.60851,146.6683,0.93658,1723.3002,950.7052,0.045171,./data/adl_imgs/adl-07-cam0-d-001.png
adl-07,002,-1,3.9149,4.6107,0.65703,135.7792,0.93309,1716.8899,947.4728,0.056494,./data/adl_imgs/adl-07-cam0-d-002.png
adl-07,003,-1,3.8163,4.1509,0.63724,135.6689,0.92585,1703.5731,926.9964,0.060456,./data/adl_imgs/adl-07-cam0-d-003.png
adl-07,004,-1,3.3036,3.7119,0.61525,139.6972,0.92883,1709.041,938.0916,0.060088,./data/adl_imgs/adl-07-cam0-d-004.png
adl-07,005,-1,3.3929,3.765,0.62716,124.1622,0.94624,1741.0763,937.2303,0.061292,./data/adl_imgs/adl-07-cam0-d-005.png
adl-07,006,-1,3.1167,3.5743,0.62201,132.5287,0.94197,1733.2273,936.6612,0.070927,./data/adl_imgs/adl-07-cam0-d-006.png
adl-07,007,-1,3.0476,3.3419,0.59912,122.1861,0.92147,1695.5064,927.8613,0.076307,./data/adl_imgs/adl-07-cam0-d-007.png
adl-07,008,-1,3.0308,3.1946,0.5818,123.2396,0.91834,1689.7518,931.69,0.075436,./data/adl_imgs/adl-07-cam0-d-008.png
adl-07,009,-1,3.0606,3.1309,0.57583,122.1697,0.94488,1738.5813,942.0521,0.076202,./data/adl_imgs/adl-07-cam0-d-009.png
adl-07,010,-1,2.9571,3.0454,0.52698,128.164,0.94216,1733.5744,936.0721,0.080147,./data/adl_imgs/adl-07-cam0-d-010.png
adl-07,011,-1,2.9296,3.0972,0.52086,120.3945,0.95037,1748.6785,949.7436,0.076313,./data/adl_imgs/adl-07-cam0-d-011.png
adl-07,012,-1,2.5949,2.9986,0.4812,117.9408,0.92155,1695.6602,925.9361,0.086745,./data/adl_imgs/adl-07-cam0-d-012.png
adl-07,013,-1,2.7143,3.1545,0.49307,113.7462,0.93001,1711.2257,940.4013,0.087965,./data/adl_imgs/adl-07-cam0-d-013.png
adl-07,014,-1,3.2121,3.1074,0.56547,109.6612,0.95095,1749.7552,937.3926,0.090116,./data/adl_imgs/adl-07-cam0-d-014.png
adl-07,015,-1,2.8429,3.0395,0.57552,114.3422,0.89501,1646.824,944.8415,0.083448,./data/adl_imgs/adl-07-cam0-d-015.png
adl-07,016,-1,2.9,2.9393,0.57769,110.0688,0.92725,1706.1346,934.4688,0.0804,./data/adl_imgs/adl-07-cam0-d-016.png
adl-07,017,-1,2.7534,2.9444,0.58468,109.8585,0.89535,1647.4426,939.287,0.090453,./data/adl_imgs/adl-07-cam0-d-017.png
adl-07,018,-1,2.9028,3.0338,0.58765,100.3044,0.92611,1704.0388,944.2127,0.081307,./data/adl_imgs/adl-07-cam0-d-018.png
adl-07,019,-1,2.48,2.7781,0.61513,106.6241,0.83082,1528.7043,900.9208,0.10745,./data/adl_imgs/adl-07-cam0-d-019.png
adl-07,020,-1,2.8052,2.9786,0.56475,106.7435,0.94059,1730.6943,947.9602,0.088577,./data/adl_imgs/adl-07-cam0-d-020.png
adl-07,021,-1,2.7468,2.8772,0.559,107.4055,0.94067,1730.8408,956.1892,0.085046,./data/adl_imgs/adl-07-cam0-d-021.png
adl-07,022,-1,2.6585,2.8011,0.54917,112.1472,0.94179,1732.8919,952.4026,0.081186,./data/adl_imgs/adl-07-cam0-d-022.png
adl-07,023,-1,2.5238,2.7497,0.53032,109.4068,0.9278,1707.1473,929.3797,0.086404,./data/adl_imgs/adl-07-cam0-d-023.png
adl-07,024,-1,1.7619,2.0899,0.507,118.1384,0.68373,1258.0588,733.0243,0.14834,./data/adl_imgs/adl-07-cam0-d-024.png
adl-07,025,-1,2.5833,2.7175,0.56353,111.5668,0.92791,1707.3564,943.2086,0.086935,./data/adl_imgs/adl-07-cam0-d-025.png
adl-07,026,-1,2.6118,2.5656,0.54913,115.7247,0.93743,1724.8749,941.955,0.082127,./data/adl_imgs/adl-07-cam0-d-026.png
adl-07,027,-1,2.5529,2.6088,0.5537,118.8737,0.91646,1686.2885,932.2102,0.085773,./data/adl_imgs/adl-07-cam0-d-027.png
adl-07,028,-1,2.3736,2.5759,0.52091,118.7292,0.90372,1662.8453,937.8352,0.08409,./data/adl_imgs/adl-07-cam0-d-028.png
adl-07,029,-1,2.3407,2.4499,0.52618,118.1801,0.89801,1652.3432,944.6956,0.079812,./data/adl_imgs/adl-07-cam0-d-029.png
adl-07,030,-1,2.4889,2.6099,0.49727,118.3325,0.92294,1698.2035,940.6083,0.083192,./data/adl_imgs/adl-07-cam0-d-030.png
adl-07,031,-1,2.4505,2.6503,0.51501,114.2857,0.91343,1680.7144,941.8456,0.076835,./data/adl_imgs/adl-07-cam0-d-031.png
adl-07,032,-1,1.9894,2.2404,0.58636,121.8229,0.78741,1448.8357,900.3667,0.079946,./data/adl_imgs/adl-07-cam0-d-032.png
adl-07,033,-1,2.0,2.2305,0.59263,121.7838,0.78329,1441.2562,908.5804,0.073713,./data/adl_imgs/adl-07-cam0-d-033.png
adl-07,034,-1,2.3298,2.48,0.54056,115.7785,0.91918,1691.2974,950.5779,0.062096,./data/adl_imgs/adl-07-cam0-d-034.png
adl-07,035,-1,2.4021,2.4636,0.499,118.7119,0.94229,1733.815,963.929,0.055152,./data/adl_imgs/adl-07-cam0-d-035.png
adl-07,036,-1,2.3608,2.4182,0.52559,119.9145,0.93964,1728.9329,951.667,0.058158,./data/adl_imgs/adl-07-cam0-d-036.png
adl-07,037,-1,2.3093,2.4036,0.53742,119.9342,0.88103,1621.0979,943.8651,0.060632,./data/adl_imgs/adl-07-cam0-d-037.png
adl-07,038,-1,2.0729,2.1813,0.60888,124.3937,0.80032,1472.5881,905.6036,0.064735,./data/adl_imgs/adl-07-cam0-d-038.png
adl-07,039,-1,2.625,2.5529,0.51567,121.0861,0.88865,1635.1091,915.5117,0.085932,./data/adl_imgs/adl-07-cam0-d-039.png
adl-07,040,-1,2.9043,2.8859,0.51091,116.4563,0.9311,1713.2232,891.1681,0.12211,./data/adl_imgs/adl-07-cam0-d-040.png
adl-07,041,-1,2.871,2.9518,0.51927,117.7955,0.89318,1643.4461,885.1606,0.12742,./data/adl_imgs/adl-07-cam0-d-041.png
adl-07,042,-1,2.9574,3.065,0.52434,118.4228,0.94076,1731.006,889.3453,0.13794,./data/adl_imgs/adl-07-cam0-d-042.png
adl-07,043,-1,2.9579,3.0545,0.4929,119.7369,0.93614,1722.4888,898.7336,0.12737,./data/adl_imgs/adl-07-cam0-d-043.png
adl-07,044,-1,2.5263,2.861,0.57969,123.7447,0.79274,1458.6488,861.8307,0.14043,./data/adl_imgs/adl-07-cam0-d-044.png
adl-07,045,-1,3.0426,3.3306,0.5006,117.2667,0.93441,1719.3132,888.3162,0.14207,./data/adl_imgs/adl-07-cam0-d-045.png
adl-07,046,-1,2.5833,3.0899,0.57409,122.7261,0.79955,1471.1645,813.196,0.18298,./data/adl_imgs/adl-07-cam0-d-046.png
adl-07,047,-1,2.8571,3.1838,0.49967,121.0917,0.89344,1643.9376,862.5431,0.15236,./data/adl_imgs/adl-07-cam0-d-047.png
adl-07,048,-1,2.8252,3.2237,0.47956,122.883,0.91537,1684.273,865.7243,0.15431,./data/adl_imgs/adl-07-cam0-d-048.png
adl-07,049,-1,2.8911,3.2272,0.49525,121.0917,0.92749,1706.5848,867.5326,0.15028,./data/adl_imgs/adl-07-cam0-d-049.png
adl-07,050,-1,2.6186,2.9689,0.58069,121.0823,0.79285,1458.8515,825.7677,0.15531,./data/adl_imgs/adl-07-cam0-d-050.png
adl-07,051,-1,2.7021,3.0428,0.59763,116.752,0.79876,1469.7193,820.8656,0.15874,./data/adl_imgs/adl-07-cam0-d-051.png
adl-07,052,-1,2.6947,2.9075,0.58746,113.7046,0.79677,1466.0652,829.5953,0.14286,./data/adl_imgs/adl-07-cam0-d-052.png
adl-07,053,-1,2.7849,2.9145,0.60676,112.5524,0.80503,1481.2589,834.0752,0.13979,./data/adl_imgs/adl-07-cam0-d-053.png
adl-07,054,-1,2.7368,3.0225,0.58838,110.3006,0.80503,1481.2589,820.8023,0.14849,./data/adl_imgs/adl-07-cam0-d-054.png
adl-07,055,-1,2.8681,3.2937,0.61277,107.6513,0.80146,1474.6819,815.9006,0.15178,./data/adl_imgs/adl-07-cam0-d-055.png
adl-07,056,-1,2.64,3.0739,0.56629,106.7736,0.80771,1486.1826,829.3225,0.14943,./data/adl_imgs/adl-07-cam0-d-056.png
adl-07,057,-1,2.5784,3.0506,0.55778,106.4062,0.80167,1475.0674,819.4509,0.15665,./data/adl_imgs/adl-07-cam0-d-057.png
adl-07,058,-1,2.7196,3.2142,0.49825,104.5241,0.89152,1640.3985,845.8497,0.1565,./data/adl_imgs/adl-07-cam0-d-058.png
adl-07,059,-1,2.4404,3.1562,0.55029,110.8244,0.80285,1477.2391,786.6996,0.21304,./data/adl_imgs/adl-07-cam0-d-059.png
adl-07,060,-1,1.9352,2.8636,0.5634,109.6659,0.66211,1218.2889,668.8264,0.26885,./data/adl_imgs/adl-07-cam0-d-060.png
adl-07,061,-1,3.1512,3.9443,0.62731,92.4292,0.80673,1484.3855,783.6278,0.23153,./data/adl_imgs/adl-07-cam0-d-061.png
adl-07,062,-1,1.8667,3.0473,0.46362,110.4178,0.69812,1284.5387,703.4117,0.25477,./data/adl_imgs/adl-07-cam0-d-062.png
adl-07,063,-1,2.9677,4.0726,0.53315,92.9037,0.81037,1491.085,801.6909,0.21242,./data/adl_imgs/adl-07-cam0-d-063.png
